accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
0.17498229444026947,0.12194588780403137,0.5107189834117889,rgbd_correspondence,0.953311235950782,0.2745103205467134,0.28674057126045227,0.1117582768201828,0.05615036189556122,0.4317675828933716,0.2913571870976927,391861,scene_02b33dfb_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_02b33dfb_must3r/02b33dfb-be2b-2d54-92d2-cd012b2b3c40/metrics.json,0.2126148220168043,137822,0.4627304069555276,0.05,23656,0.3118560937489586,1.8514030623336861,34,02b33dfb-be2b-2d54-92d2-cd012b2b3c40,visible_gt
0.21926313638687134,0.11058401316404343,0.7457804828882215,rgbd_correspondence,0.9153514523191948,0.31220750990867063,0.4887717664241791,0.26950863003730774,0.07449442148208618,1.4477507352828978,0.31518761147117585,396507,scene_02b33e01_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_02b33e01_must3r/02b33e01-be2b-2d54-93fb-4145a709cec5/metrics.json,0.25629757362450695,310834,0.4092134565089645,0.05,33700,0.33104854386283344,1.8656634857642767,42,02b33e01-be2b-2d54-93fb-4145a709cec5,visible_gt
0.15686090290546417,0.08033417910337448,0.5236254453659055,rgbd_correspondence,0.7686860560050659,0.06059980462415518,0.20801201462745667,0.05115111917257309,0.02605540305376053,0.16806093305349343,0.46696274689606426,394100,scene_095821f7_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_095821f7_must3r/095821f7-e2c2-2de1-9568-b9ce59920e29/metrics.json,0.3638766292646661,232697,0.6515452930728242,0.05,41538,0.08829481942006928,1.5181958504902766,51,095821f7-e2c2-2de1-9568-b9ce59920e29,visible_gt
0.07180836796760559,0.04483897238969803,0.20682808756828308,rgbd_correspondence,0.9587658400839408,0.11254287084245497,0.1052040383219719,0.0333956703543663,0.017752712592482567,0.1142982266843319,0.6506616391120842,388627,scene_0958220d_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_0958220d_must3r/0958220d-e2c2-2de1-9710-c37018da1883/metrics.json,0.5416270778671735,114721,0.8146603298278298,0.05,35070,0.0630320486252722,0.30320915207122784,48,0958220d-e2c2-2de1-9710-c37018da1883,visible_gt
0.08352308720350266,0.051581963896751404,0.25282177329063416,rgbd_correspondence,0.930142584359238,0.28587396130612236,0.11605983972549438,0.03253675624728203,0.015565140172839165,0.09635122306644917,0.6260613440985279,391486,scene_09582212_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_09582212_must3r/09582212-e2c2-2de1-9700-fa44b14fbded/metrics.json,0.48984465514387726,84586,0.8672187511175368,0.05,27728,0.04328757028067018,0.42073468491054933,40,09582212-e2c2-2de1-9700-fa44b14fbded,visible_gt
0.05175631865859032,0.03801490738987923,0.1442467667162418,rgbd_correspondence,0.6055303522557532,0.11297066457742377,0.06962285190820694,0.017866535112261772,0.01117729302495718,0.0489417552947998,0.7529973210602969,380889,scene_09582225_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_09582225_must3r/09582225-e2c2-2de1-9564-f6681ef5e511/metrics.json,0.6225410291557071,107972,0.9526239928168049,0.05,25197,0.04625930775132362,0.3428985124135185,41,09582225-e2c2-2de1-9564-f6681ef5e511,visible_gt
0.17541033029556274,0.09031231701374054,0.6524240732192989,rgbd_correspondence,1.072741959140394,0.23502287900632188,0.2086350917816162,0.033224768936634064,0.019411934539675713,0.11534900963306427,0.46816790167890476,395051,scene_09582244_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_09582244_must3r/09582244-e2c2-2de1-956c-357092d949d1/metrics.json,0.32785415658492856,126053,0.8184411632928407,0.05,35929,0.05052532180627349,0.2935990570600454,59,09582244-e2c2-2de1-956c-357092d949d1,visible_gt
0.051849205046892166,0.04016738384962082,0.1410518780350685,rgbd_correspondence,1.1133982277668761,0.10941496815162022,0.08336608111858368,0.03151687979698181,0.018637264147400856,0.09955674111843117,0.7077596191796098,390497,scene_0958224e_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_0958224e_must3r/0958224e-e2c2-2de1-943b-38e36345e2e7/metrics.json,0.5948918122619026,53287,0.8734843033365173,0.05,37277,0.05686894419050137,0.2556927127438444,46,0958224e-e2c2-2de1-943b-38e36345e2e7,visible_gt
0.21546411514282227,0.18251477181911469,0.5058517456054686,rgbd_correspondence,1.1144755524366319,0.9344645482110451,0.3138895630836487,0.09842545539140701,0.05653435364365578,0.3085078299045563,0.22380296505403338,384081,scene_0ad2d386_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_0ad2d386_must3r/0ad2d386-79e2-2212-9b40-43d081db442a/metrics.json,0.14754207329969485,165485,0.46324082680476253,0.05,15866,0.5323346542909297,1.3383912593901786,24,0ad2d386-79e2-2212-9b40-43d081db442a,visible_gt
0.1549229919910431,0.10764352977275848,0.4407196104526518,rgbd_correspondence,1.2974070283880164,0.17424718387430208,0.21790575981140137,0.06298276782035828,0.027345243841409683,0.2409863144159316,0.37921346284450824,395779,scene_0ad2d399_must3r,evaluation/outputs/geometry/must3r_sequence_under300/scene_0ad2d399_must3r/0ad2d399-79e2-2212-99cf-7a3512734bd7/metrics.json,0.26280156672784727,264245,0.6807713395607145,0.05,62513,0.19058508378006284,0.7469388926494699,71,0ad2d399-79e2-2212-99cf-7a3512734bd7,visible_gt
