accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
0.6481946706771851,0.17455624043941498,3.931141006946562,rgbd_correspondence,1.2494775006503518,0.0625773003990627,0.7302138209342957,0.08201917260885239,0.029313422739505768,0.31641298979520777,0.29918994362911505,391424,scene_0cac7574_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_0cac7574_sam2_pi3x/0cac7574-8d6f-2d13-8db6-4304f437e6d5/metrics.json,0.1967613216309973,422024,0.6240572882603008,0.05,151448,0.19028421949919883,0.650298957376511,59,0cac7574-8d6f-2d13-8db6-4304f437e6d5,visible_gt
0.41839152574539185,0.2162855863571167,1.699857997894287,rgbd_correspondence,1.7548604419136393,0.2692680533405039,0.6367486119270325,0.21835710108280182,0.09741140902042389,0.9045757174491884,0.22322229779537378,382407,scene_0cac766c_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_0cac766c_sam2_pi3x/0cac766c-8d6f-2d13-8cde-44c997b5e8a7/metrics.json,0.1615876150589624,88107,0.36086944015146166,0.05,145305,0.4000633978268504,3.5531649119636337,56,0cac766c-8d6f-2d13-8cde-44c997b5e8a7,visible_gt
0.13949352502822876,0.09801182150840759,0.42030718922615035,rgbd_correspondence,1.2496775646010372,0.16325560965184369,0.23785637319087982,0.09836284816265106,0.036525338888168335,0.4013872548937797,0.36800475059019644,397234,scene_0f2f271b_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_0f2f271b_sam2_pi3x/0f2f271b-b736-2f71-8f3a-e9265463abcb/metrics.json,0.27018141856653255,322128,0.5768690494771344,0.05,124626,0.28101400792709763,3.0976870485506973,54,0f2f271b-b736-2f71-8f3a-e9265463abcb,visible_gt
0.27353721857070923,0.1359729766845703,0.9888524949550616,rgbd_correspondence,0.688630068307578,0.1460044182308027,0.6763725280761719,0.40283530950546265,0.12042000144720078,1.5284566402435298,0.25943907692159146,388838,scene_13124cad_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_13124cad_sam2_pi3x/13124cad-cec3-27a6-857f-914a832a87c3/metrics.json,0.20180554431255382,543548,0.36315123521878007,0.05,123443,0.453464913968228,2.6902867174076097,48,13124cad-cec3-27a6-857f-914a832a87c3,visible_gt
0.36700543761253357,0.1639927625656128,1.8693580806255334,rgbd_correspondence,1.0842781514074646,0.14730916020073084,0.6001604199409485,0.23315496742725372,0.038069188594818115,1.2574157655239084,0.31329403974126624,396192,scene_4d3d829e_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_4d3d829e_sam2_pi3x/4d3d829e-8cf4-2e04-8318-b76f02d91c93/metrics.json,0.21731632227092465,383280,0.5611067361279379,0.05,154906,0.14229712334786412,2.689597011251665,60,4d3d829e-8cf4-2e04-8318-b76f02d91c93,visible_gt
0.13818037509918213,0.07870928198099136,0.40680228322744366,rgbd_correspondence,1.1822045547991038,0.120813568130998,0.21649082005023956,0.07831044495105743,0.023131469264626503,0.40606027841567993,0.477939415601562,398669,scene_4d3d82b0_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_4d3d82b0_sam2_pi3x/4d3d82b0-8cf4-2e04-80a8-c955ea964c2f/metrics.json,0.36114601291529086,136892,0.7063804810506962,0.05,153450,0.10639983372497892,1.464860650088331,61,4d3d82b0-8cf4-2e04-80a8-c955ea964c2f,visible_gt
0.32498183846473694,0.19793185591697693,0.9403205156326297,rgbd_correspondence,0.8398701961295204,0.17041102404141817,0.6456801295280457,0.3206982910633087,0.05338634178042412,1.2142321765422819,0.3098374703655969,367780,scene_5341b7db_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_5341b7db_sam2_pi3x/5341b7db-8a66-2cdd-85c5-66dbe881bd5f/metrics.json,0.22639365820544938,352077,0.4906982435151449,0.05,113545,0.1587261165505264,2.698804745966162,56,5341b7db-8a66-2cdd-85c5-66dbe881bd5f,visible_gt
0.2797025144100189,0.13678109645843506,0.9954767018556585,rgbd_correspondence,0.7396190967376668,0.13979277093971157,0.49205392599105835,0.21235139667987823,0.030811429023742676,1.2583906292915314,0.3583879328625341,388688,scene_5341b7e3_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_5341b7e3_sam2_pi3x/5341b7e3-8a66-2cdd-8709-66a2159f0017/metrics.json,0.25776,600000,0.5879008356316634,0.05,175887,0.13051203775747738,1.526979505299714,67,5341b7e3-8a66-2cdd-8709-66a2159f0017,visible_gt
0.2341892570257187,0.08432967215776443,1.0911937355995176,rgbd_correspondence,0.8287947651786645,1.2539245754933996,0.3454681932926178,0.1112789437174797,0.02592759020626545,0.5855535209178919,0.4344801058095726,389683,scene_5630cfcd_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_5630cfcd_sam2_pi3x/5630cfcd-12bf-2860-87f0-65937859709c/metrics.json,0.3383983391492557,475419,0.6067572873335506,0.05,154577,0.1371767127972871,1.6246301423248706,58,5630cfcd-12bf-2860-87f0-65937859709c,visible_gt
0.275109201669693,0.13483119010925293,0.9009640663862228,rgbd_correspondence,0.7756020281413339,0.12855503308708302,0.4096949100494385,0.1345856934785843,0.042974893003702164,0.6102807372808445,0.3349841786007927,395908,scene_5630cfcf_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_5630cfcf_sam2_pi3x/5630cfcf-12bf-2860-8784-83d28a611a83/metrics.json,0.24430070775305193,595688,0.5327323519605565,0.05,143512,0.14446098803850962,1.6318079105305705,53,5630cfcf-12bf-2860-8784-83d28a611a83,visible_gt
0.2917462885379791,0.2171190083026886,0.8613370060920703,rgbd_correspondence,0.6143446832996321,0.8400514208756098,0.7969092130661011,0.5051628947257996,0.2152140736579895,1.5627834975719448,0.15389571072648014,398514,scene_75c25973_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_75c25973_sam2_pi3x/75c25973-9ca2-2844-96f4-90cd531364ac/metrics.json,0.111855,600000,0.24656850198487382,0.05,68266,0.3744208240086936,2.453453154486376,40,75c25973-9ca2-2844-96f4-90cd531364ac,visible_gt
0.3283500373363495,0.24434414505958557,0.9276489257812494,rgbd_correspondence,0.5361150694371719,2.5556959065974887,1.4479395151138306,1.1195894479751587,0.7421141266822815,3.1220340251922605,0.1336801958676225,387395,scene_8eabc45f_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_8eabc45f_sam2_pi3x/8eabc45f-5af7-2f32-8528-640861d2a135/metrics.json,0.11517833333333333,600000,0.15926380051368758,0.05,84325,2.20037525491524,4.419491145742957,34,8eabc45f-5af7-2f32-8528-640861d2a135,visible_gt
0.1843039095401764,0.12129059433937073,0.5316321760416026,rgbd_correspondence,1.3397242719940852,0.1263470625756691,0.2309543639421463,0.04665045440196991,0.02776206284761429,0.14535805508494332,0.3550432644696696,392868,scene_c6707938_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_c6707938_sam2_pi3x/c6707938-2ecb-2de2-811c-69f6f7a0e638/metrics.json,0.23527997563803246,374354,0.723138560534327,0.05,142784,0.269721443993191,2.3822290654534757,57,c6707938-2ecb-2de2-811c-69f6f7a0e638,visible_gt
0.17925241589546204,0.11062867939472198,0.6163287103176116,rgbd_correspondence,1.3379914048793313,0.1753238634941119,0.28947341442108154,0.1102209985256195,0.03718359023332596,0.5562465488910675,0.3663242192521344,394591,scene_c92fb5b5_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_c92fb5b5_sam2_pi3x/c92fb5b5-f771-2064-8570-dbe16cb33764/metrics.json,0.2648976622235645,72847,0.5936121198912292,0.05,169367,0.15888596232895186,0.9576769084226294,65,c92fb5b5-f771-2064-8570-dbe16cb33764,visible_gt
0.13910511136054993,0.07793397456407547,0.40590070784091925,rgbd_correspondence,1.1060970230379004,0.042225577507028815,0.18547751009464264,0.046372395008802414,0.02198251709342003,0.16877824589610094,0.47195349294783345,395182,scene_dbeb4cee_sam2_pi3x,evaluation/outputs/geometry/pi3x_sequence_15/scene_dbeb4cee_sam2_pi3x/dbeb4cee-faf9-2324-991e-79c1f7e0b908/metrics.json,0.34617326287552685,334763,0.7413014762818144,0.05,136348,0.11580363489852828,0.3945182923844666,57,dbeb4cee-faf9-2324-991e-79c1f7e0b908,visible_gt
