accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
1.4478332996368408,1.4572744369506836,3.1622753739356995,rgbd_correspondence,0.9308689526366825,3.6477112773141966,1.480121374130249,0.032288096845149994,0.01807382144033909,0.10640897713601585,0.2232069613093268,399924,scannet_scene0013_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0013_01_pi3x/scene0013_01/metrics.json,0.12955292624178114,245776,0.8055155479541113,0.05,239408,0.046996971136487896,0.30155922346345887,73,scene0013_01,visible_gt
2.0005311965942383,0.9287605881690979,7.743499135971069,rgbd_correspondence,0.9455171206968856,6.87078044980795,2.0302529335021973,0.02972182258963585,0.017048772424459457,0.09095982462167737,0.3439713848704785,399084,scannet_scene0019_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0019_00_pi3x/scene0019_00/metrics.json,0.21668202615964172,556659,0.833764320293472,0.05,218428,0.06624877389604664,0.26967964952136464,73,scene0019_00,visible_gt
1.9280169010162354,0.8169097900390625,7.2656050682067805,rgbd_correspondence,0.8615232080994946,5.565349875726139,1.9755384922027588,0.04752163961529732,0.026926197111606598,0.15409491732716557,0.3128484776303044,399052,scannet_scene0019_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0019_01_pi3x/scene0019_01/metrics.json,0.202325,600000,0.6894991128975673,0.05,151992,0.09014347283733563,0.45760172680151545,53,scene0019_01,visible_gt
0.2032838761806488,0.05698760226368904,1.260230779647827,rgbd_correspondence,0.9689222813226106,5.0613298112612854,0.2422582507133484,0.03897437825798988,0.018601832911372185,0.15084850788116455,0.5809437931237219,399841,scannet_scene0053_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0053_00_pi3x/scene0053_00/metrics.json,0.4620240825155738,107713,0.7822984636392967,0.05,184775,0.04877745988851025,0.24785174624611045,69,scene0053_00,visible_gt
0.4289326071739197,0.0799122154712677,2.760754942893973,rgbd_correspondence,0.886340439591925,3.6971830309061198,0.4705628752708435,0.041630275547504425,0.024723326787352562,0.12373913079500173,0.4847526425592045,399853,scannet_scene0077_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0077_00_pi3x/scene0077_00/metrics.json,0.35925295060322326,198434,0.7450112916496813,0.05,134407,0.06434600562112341,0.26523064015334413,42,scene0077_00,visible_gt
0.2310945838689804,0.044428013265132904,1.4267881810665095,rgbd_correspondence,0.9877324361377591,4.348761755467489,0.25371548533439636,0.022620895877480507,0.016086407005786896,0.06293405331671222,0.6802703449620967,399764,scannet_scene0078_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0078_00_pi3x/scene0078_00/metrics.json,0.5420677674359301,125488,0.9130587046357351,0.05,135097,0.04290819580945278,0.17335473735781542,45,scene0078_00,visible_gt
0.13214996457099915,0.03574609383940697,0.7513678669929509,rgbd_correspondence,1.0615845917764528,3.2164461628783103,0.1543217897415161,0.02217182330787182,0.01667432114481926,0.05759084038436394,0.742860171864852,399794,scannet_scene0079_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0079_01_pi3x/scene0079_01/metrics.json,0.6146945131572601,145129,0.9385508536896502,0.05,182190,0.053095608332710126,0.1611284608411798,58,scene0079_01,visible_gt
0.43641412258148193,0.07930119335651398,2.7216248512268066,rgbd_correspondence,0.9644320943111371,3.1539678739631003,0.4762657582759857,0.03985162824392319,0.017594149336218834,0.15473133474588388,0.5145973912748375,399987,scannet_scene0081_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0081_00_pi3x/scene0081_00/metrics.json,0.3880735321372153,113311,0.763532314800231,0.05,247091,0.0566533886886892,0.2441046041914282,74,scene0081_00,visible_gt
0.08874218910932541,0.04239703714847565,0.23443768024444586,rgbd_correspondence,1.1392443528396834,3.6616900234604985,0.12664943933486938,0.037907250225543976,0.021569402888417244,0.12700093910098076,0.6652367711061106,399496,scannet_scene0090_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0090_00_pi3x/scene0090_00/metrics.json,0.5592036325532658,85890,0.8208893205438853,0.05,228104,0.06887277400417567,0.20910406334316567,67,scene0090_00,visible_gt
0.17888806760311127,0.07606997340917587,0.4757886111736297,rgbd_correspondence,0.8850586760576237,3.943661067893405,0.20989766716957092,0.031009597703814507,0.01704864203929901,0.10440724939107889,0.5155497694363815,399953,scannet_scene0108_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0108_00_pi3x/scene0108_00/metrics.json,0.37309214063350105,310623,0.8339929941768158,0.05,195026,0.05897478873801573,0.47622535392181875,70,scene0108_00,visible_gt
0.31379562616348267,0.07095003873109818,1.113810908794403,rgbd_correspondence,0.9318698463808242,3.9228005976884117,0.3376457989215851,0.023850159719586372,0.01626075617969036,0.060478970408439636,0.5817760889710278,399185,scannet_scene0117_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0117_00_pi3x/scene0117_00/metrics.json,0.4288011407593938,197763,0.904432781792903,0.05,174093,0.051186635619749246,0.21267350488881537,52,scene0117_00,visible_gt
1.8869456052780151,0.35105499625205994,7.744063472747795,rgbd_correspondence,1.0393382506369055,7.216213531589101,1.9148458242416382,0.02790018729865551,0.01854316145181656,0.08032747693359849,0.34489111602903405,399734,scannet_scene0118_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0118_00_pi3x/scene0118_00/metrics.json,0.21536684431506714,452767,0.8652829131372363,0.05,163839,0.060438915070565216,0.3103842855241724,53,scene0118_00,visible_gt
2.3681981563568115,0.7591615915298462,10.847750949859597,rgbd_correspondence,1.0258446983285254,6.2274119007770325,2.3926093578338623,0.024411238729953766,0.016066361218690872,0.06679777875542639,0.3560856799831352,399859,scannet_scene0118_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0118_01_pi3x/scene0118_01/metrics.json,0.22131424464615151,488387,0.9106109903741069,0.05,219391,0.05570213315131321,0.27302675880953275,71,scene0118_01,visible_gt
2.55371356010437,0.5002460479736328,13.390052175521824,rgbd_correspondence,1.035368951356627,7.599397959436106,2.579333782196045,0.02562027797102928,0.016643594950437546,0.07473661601543406,0.346056185040209,399857,scannet_scene0118_02_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0118_02_pi3x/scene0118_02/metrics.json,0.21372661837166557,517928,0.9086498423186289,0.05,190454,0.061305810808345226,0.3513288777439023,62,scene0118_02,visible_gt
0.6591842770576477,0.08679262548685074,2.428992867469787,rgbd_correspondence,0.9956654853174752,4.436585144112,0.6839891672134399,0.024804892018437386,0.016992168501019478,0.06987743228673934,0.5833568040405587,399395,scannet_scene0120_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0120_01_pi3x/scene0120_01/metrics.json,0.4301428229821091,138003,0.9061054845453749,0.05,180743,0.04230911611902696,0.15607223234263745,55,scene0120_01,visible_gt
0.054764874279499054,0.029097361490130424,0.20989817380905137,rgbd_correspondence,0.9945831530521375,2.0298544120698048,0.08465983718633652,0.029894961044192314,0.016034577041864395,0.10548064336180665,0.7681282493056809,399783,scannet_scene0143_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0143_00_pi3x/scene0143_00/metrics.json,0.7018308196285149,60137,0.8482576797912867,0.05,202129,0.031076958213786022,0.1628652821594127,60,scene0143_00,visible_gt
1.0388963222503662,0.36334627866744995,3.5265365839004517,rgbd_correspondence,1.1034272346779423,4.690673326403353,1.0639264583587646,0.02503011003136635,0.018575025722384453,0.06445397064089775,0.26390908389319967,399951,scannet_scene0150_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0150_00_pi3x/scene0150_00/metrics.json,0.154543370709251,314106,0.9027780903160637,0.05,130956,0.06317241234344945,1.2847343920543304,54,scene0150_00,visible_gt
0.596591591835022,0.2368791699409485,2.3071708440780623,rgbd_correspondence,1.0717361474180933,4.395556095752138,0.6262627840042114,0.029671190306544304,0.018960800021886826,0.0851633608341217,0.2810594221251579,399999,scannet_scene0150_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0150_01_pi3x/scene0150_01/metrics.json,0.16836306847184074,329128,0.8500596251490629,0.05,114000,0.07030267963246689,1.8724897820179693,47,scene0150_01,visible_gt
1.3576583862304688,0.7680440545082092,3.395353269577026,rgbd_correspondence,1.1064322705509226,4.39353823158827,1.3903019428253174,0.03264354541897774,0.018005937337875366,0.09629739113152025,0.2960194473716816,400000,scannet_scene0150_02_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0150_02_pi3x/scene0150_02/metrics.json,0.1791683763132021,129169,0.851085,0.05,87040,0.04329236105013155,0.6807475696244724,33,scene0150_02,visible_gt
0.02331782877445221,0.016088925302028656,0.05994256604462859,rgbd_correspondence,0.9643356551627222,3.472130561500839,0.04119608551263809,0.017878254875540733,0.013676206581294537,0.032139225490391235,0.9534530853547531,399638,scannet_scene0153_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0153_00_pi3x/scene0153_00/metrics.json,0.9277374448020358,53444,0.9806349746520601,0.05,247363,0.02349084161793604,0.06903210559737089,72,scene0153_00,visible_gt
1.0056647062301636,0.533759593963623,3.2842672705650315,rgbd_correspondence,0.9266091305891946,4.512962337627735,1.0454994440078735,0.039834775030612946,0.024163860827684402,0.12170997932553287,0.2683156702658069,399994,scannet_scene0160_03_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0160_03_pi3x/scene0160_03/metrics.json,0.16396807153592582,316708,0.7379210688160323,0.05,213790,0.08640986891338365,0.28757816127725194,69,scene0160_03,visible_gt
0.34664952754974365,0.05171573534607887,1.584977793693542,rgbd_correspondence,0.9497878875023895,2.780720972636298,0.37605684995651245,0.02940732054412365,0.018686607480049133,0.07510323822498322,0.6172076716289353,399069,scannet_scene0160_04_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0160_04_pi3x/scene0160_04/metrics.json,0.4922356394401459,92667,0.8272303787064392,0.05,177165,0.03065758071259855,0.10343470461429463,54,scene0160_04,visible_gt
0.8535383343696594,0.1924196183681488,4.219449996948242,rgbd_correspondence,0.9369604043410105,3.90671489248286,0.8724390864372253,0.018900735303759575,0.014780957251787186,0.04783829916268586,0.37635014457007454,400000,scannet_scene0161_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0161_00_pi3x/scene0161_00/metrics.json,0.23441200474662155,199721,0.95401,0.05,149449,0.031154419051582713,0.5623594234749221,62,scene0161_00,visible_gt
0.7621979117393494,0.19380025565624237,3.6723158359527583,rgbd_correspondence,0.9308780401246407,2.743571562893396,0.7785380482673645,0.016340138390660286,0.013826517388224602,0.037286241166293616,0.4230596617152541,400000,scannet_scene0161_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0161_01_pi3x/scene0161_01/metrics.json,0.26987645545830746,166013,0.97841,0.05,119225,0.03258572267277572,0.5011270061958902,48,scene0161_01,visible_gt
1.2048542499542236,0.14492368698120117,8.847246503829952,rgbd_correspondence,0.9151190976737984,3.8732765746886457,1.2213693857192993,0.016515184193849564,0.013759810477495193,0.03609773963689804,0.5173564873608474,400000,scannet_scene0161_02_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0161_02_pi3x/scene0161_02/metrics.json,0.3521907401213627,125574,0.974245,0.05,115686,0.028821399575923008,0.3856173281356986,44,scene0161_02,visible_gt
0.4895537793636322,0.27867743372917175,1.411571842432022,rgbd_correspondence,0.981663178485052,4.998660736214786,0.535885751247406,0.046331986784935,0.024797922000288963,0.14958041906356812,0.33134881765605323,399259,scannet_scene0182_02_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0182_02_pi3x/scene0182_02/metrics.json,0.2187072473807256,230980,0.6832407034030542,0.05,166979,0.09996281919296968,0.5046155572286279,52,scene0182_02,visible_gt
0.3499257266521454,0.1436714082956314,1.4173603892326354,rgbd_correspondence,0.9351869445014076,3.3160417499036057,0.3797714114189148,0.029845690354704857,0.014946484006941319,0.09464498758316038,0.3957035233064874,399963,scannet_scene0183_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0183_00_pi3x/scene0183_00/metrics.json,0.26079328381458344,60987,0.8197833299580212,0.05,209708,0.01928293762775534,0.2775775533160113,68,scene0183_00,visible_gt
0.061868008226156235,0.03171529993414879,0.20679843947291368,rgbd_correspondence,1.0336718514851466,2.4226930611304867,0.08522564172744751,0.023357631638646126,0.015516765415668488,0.05736069809645413,0.7869116499857643,399254,scannet_scene0193_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0193_01_pi3x/scene0193_01/metrics.json,0.6760003156814773,126710,0.9413606375891037,0.05,165271,0.033059774745833215,0.16343762898989414,55,scene0193_01,visible_gt
0.08789770305156708,0.05368272587656975,0.2550154894590378,rgbd_correspondence,0.9862550716123626,3.700968899415128,0.12052245438098907,0.032624751329422,0.020529646426439285,0.09347202368080615,0.6008336618309421,399998,scannet_scene0230_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0230_00_pi3x/scene0230_00/metrics.json,0.47324889227050976,111715,0.822601613008065,0.05,109701,0.051870604240334434,0.20050996390942227,40,scene0230_00,visible_gt
0.6771141290664673,0.22291332483291626,3.239046168327328,rgbd_correspondence,0.8704157827804725,4.76860571309529,0.7310253977775574,0.05391125753521919,0.018949080258607864,0.242574792355299,0.2899820124543855,399896,scannet_scene0234_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0234_00_pi3x/scene0234_00/metrics.json,0.18004160832868824,455678,0.744763638546022,0.05,208842,0.08957914103003908,0.9425312349916103,73,scene0234_00,visible_gt
1.2744488716125488,0.8535357117652893,3.3750451803207393,rgbd_correspondence,1.0212966694649188,2.558723426391001,1.2937473058700562,0.019298411905765533,0.016145922243595123,0.041260077804327,0.48940753411411503,399573,scannet_scene0237_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0237_00_pi3x/scene0237_00/metrics.json,0.3270317528699222,78922,0.9720376501915795,0.05,127554,0.033899578125829236,0.10156743203908404,40,scene0237_00,visible_gt
0.22675737738609314,0.04200243204832077,0.9216742873191833,rgbd_correspondence,0.9678170689011205,1.5729998239115635,0.24815021455287933,0.021392831578850746,0.01488966029137373,0.053113197162747365,0.6897717053388557,399999,scannet_scene0237_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0237_01_pi3x/scene0237_01/metrics.json,0.5443265815493904,41668,0.9412848532121331,0.05,181931,0.026800373591521452,0.0884323062396098,59,scene0237_01,visible_gt
0.7807914614677429,0.0651448667049408,5.0414252281188965,rgbd_correspondence,0.939998522329511,4.940288277086698,0.8220051527023315,0.04121371731162071,0.019352074712514877,0.14932950586080546,0.5412706161831304,398367,scannet_scene0238_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0238_00_pi3x/scene0238_00/metrics.json,0.4199404479539931,274046,0.7611975891577365,0.05,242377,0.06588929897436208,0.24253428557283538,74,scene0238_00,visible_gt
0.5716702938079834,0.07536470144987106,2.5437546730041505,rgbd_correspondence,1.0175979049024757,3.4167394892338794,0.6082144379615784,0.036544136703014374,0.018966976553201675,0.13068938255310059,0.5385508939338756,397256,scannet_scene0238_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0238_01_pi3x/scene0238_01/metrics.json,0.40482224993630234,223713,0.8042144108584892,0.05,167752,0.059517699918061606,0.28793217525188197,52,scene0238_01,visible_gt
0.24008065462112427,0.07082955539226532,0.8866219878196715,rgbd_correspondence,0.9038569175044608,6.613521083268221,0.2777199149131775,0.03763926774263382,0.01688765361905098,0.1390856266021727,0.5053357679820637,399837,scannet_scene0239_02_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0239_02_pi3x/scene0239_02/metrics.json,0.37393276040646084,285784,0.77912749445399,0.05,181601,0.0876491165778576,0.41324044202221266,54,scene0239_02,visible_gt
1.3899388313293457,0.07832282781600952,6.329071664810181,rgbd_correspondence,0.8753390245032673,4.121534334633136,1.4221073389053345,0.03216855600476265,0.022846613079309464,0.08458719030022621,0.486661774888265,399691,scannet_scene0244_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0244_00_pi3x/scene0244_00/metrics.json,0.35074206645833267,303679,0.7945763101996293,0.05,182068,0.07308298091769119,0.19227316333062727,55,scene0244_00,visible_gt
0.5208901762962341,0.17978741228580475,2.4059127807617178,rgbd_correspondence,1.0246912451991261,6.689482447587428,0.5828395485877991,0.061949390918016434,0.04297660291194916,0.19300740137696257,0.3235903385030679,399890,scannet_scene0258_00_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0258_00_pi3x/scene0258_00/metrics.json,0.22431208853821524,161467,0.5805246442771762,0.05,137292,0.09138274201647911,0.4284029155905811,43,scene0258_00,visible_gt
0.3387160897254944,0.07075198739767075,1.6774621725082395,rgbd_correspondence,0.8799903979917925,5.815989254059402,0.36395540833473206,0.025239307433366776,0.01642143726348877,0.07069595828652381,0.5455419749902534,399998,scannet_scene0259_01_pi3x,evaluation/outputs/geometry/scannet_pi3x_sequence_under300/scannet_scene0259_01_pi3x/scene0259_01/metrics.json,0.39180435970382654,265385,0.8978394891974459,0.05,164003,0.07168787314827929,0.2946222678305987,54,scene0259_01,visible_gt
