accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
0.4813947379589081,0.11338429152965546,2.6721619367599487,rgbd_correspondence,0.9904526023186024,6.9078713878195135,0.5210714340209961,0.03967668116092682,0.021383434534072876,0.15328949093818647,0.43056910510511986,399817,scannet_scene0318_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0318_00_must3r/scene0318_00/metrics.json,0.2962388872486304,121932,0.7877979175472779,0.05,43090,0.04208032916341879,0.5250622932699464,55,scene0318_00,visible_gt
0.08341353386640549,0.06162295490503311,0.23534933030605312,rgbd_correspondence,0.9554958499446125,3.92584371526195,0.11841992288827896,0.035006389021873474,0.022336479276418686,0.08932922855019568,0.5504594898232091,400000,scannet_scene0333_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0333_00_must3r/scene0333_00/metrics.json,0.4242542168821219,82229,0.783545,0.05,28866,0.07084473260955763,0.2266642871804232,30,scene0333_00,visible_gt
0.07740945369005203,0.036134205758571625,0.2540458157658575,rgbd_correspondence,0.9689890348117326,3.0585601452279394,0.10550077259540558,0.028091317042708397,0.01983829215168953,0.07142164558172226,0.7225698234903959,399781,scannet_scene0338_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0338_02_must3r/scene0338_02/metrics.json,0.6240293098642029,100444,0.8580672918422837,0.05,57830,0.04588313388815414,0.1709556620618137,57,scene0338_02,visible_gt
0.6059887409210205,0.07260712236166,3.763673067092895,rgbd_correspondence,0.9864436076362658,3.3076378424899815,0.6256077289581299,0.019619017839431763,0.015570751391351223,0.04826579242944717,0.5685137850165125,399983,scannet_scene0346_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0346_00_must3r/scene0346_00/metrics.json,0.40465986861598724,138373,0.9553531025068566,0.05,68371,0.046945888666519275,0.22831424943992928,67,scene0346_00,visible_gt
0.2892840504646301,0.05517949163913727,1.6703771591186523,rgbd_correspondence,1.0074105192378597,4.087078314812253,0.31315094232559204,0.02386690117418766,0.016226056963205338,0.06495747417211531,0.6159876369385254,399750,scannet_scene0346_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0346_01_must3r/scene0346_01/metrics.json,0.4699051674085543,87839,0.8938711694809256,0.05,61952,0.044266589770126416,0.15675758484177418,61,scene0346_01,visible_gt
0.0945504754781723,0.06716446578502655,0.26897079050540923,rgbd_correspondence,1.0615905913461106,3.2526785439069887,0.12078268080949783,0.026232203468680382,0.01798544079065323,0.07287543267011642,0.5638475137831175,399446,scannet_scene0359_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0359_01_must3r/scene0359_01/metrics.json,0.4120898065144202,98612,0.8925361625851804,0.05,42695,0.04068909047663386,0.2977053683795702,46,scene0359_01,visible_gt
2.2613649368286133,1.6861615180969238,6.989166975021352,rgbd_correspondence,0.8969674943401945,7.108933256954664,2.3017001152038574,0.04033506661653519,0.025314342230558395,0.12553495168685902,0.19285781090578247,399513,scannet_scene0368_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0368_01_must3r/scene0368_01/metrics.json,0.11049333333333333,600000,0.7575673382343002,0.05,62822,0.09044410754201478,2.7661426919824694,69,scene0368_01,visible_gt
0.09845739603042603,0.07036826014518738,0.2873868852853775,rgbd_correspondence,0.908673621188835,2.7395013335688105,0.13299819827079773,0.03454079478979111,0.017369719222187996,0.11436851881444454,0.5303811557839532,399616,scannet_scene0373_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0373_01_must3r/scene0373_01/metrics.json,0.4047297451981411,131043,0.7691784112748238,0.05,73536,0.03495287356757472,0.2704552042112355,73,scene0373_01,visible_gt
0.6770996451377869,0.0991799384355545,4.49884922504425,rgbd_correspondence,1.0032205012788902,3.424206953291479,0.7007242441177368,0.023624608293175697,0.017140528187155724,0.05830058082938194,0.507851290098862,399923,scannet_scene0376_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0376_02_must3r/scene0376_02/metrics.json,0.3497630521285317,200044,0.9267133923280232,0.05,62041,0.04402447386019181,0.24694336908659958,63,scene0376_02,visible_gt
0.8146190047264099,0.1362675279378891,2.9744661331176756,rgbd_correspondence,0.9946668612174535,5.113367410939171,0.8329775929450989,0.018358564004302025,0.01575704663991928,0.038958515971899026,0.45234937655259616,399945,scannet_scene0381_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0381_00_must3r/scene0381_00/metrics.json,0.29397812320092115,217125,0.9806348372901273,0.05,56775,0.05612239734212501,0.3564736289207094,60,scene0381_00,visible_gt
0.23912246525287628,0.07421863824129105,0.9168048381805385,rgbd_correspondence,1.0396438102355159,5.604370933623026,0.25973013043403625,0.02060767635703087,0.01646663062274456,0.0504406291991472,0.5645559153151835,399995,scannet_scene0381_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0381_02_must3r/scene0381_02/metrics.json,0.40183827984972287,156777,0.9487268590857386,0.05,60916,0.04643855562817176,0.286045832984392,61,scene0381_02,visible_gt
0.24205169081687927,0.09583700448274612,0.9870052963495244,rgbd_correspondence,0.8940398115243289,4.614519120743495,0.2726612091064453,0.03060951456427574,0.018840091302990913,0.08756937384605405,0.46601711948943725,399467,scannet_scene0392_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0392_02_must3r/scene0392_02/metrics.json,0.3269024976275567,198108,0.8112459852753794,0.05,54737,0.07548579568253937,0.7062344672382942,54,scene0392_02,visible_gt
0.40154582262039185,0.07661394774913788,1.8524673223495474,rgbd_correspondence,0.964958016486688,5.202657135194269,0.4288702607154846,0.027324451133608818,0.018831253051757812,0.07466878555715084,0.5397877036253975,399996,scannet_scene0407_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0407_01_must3r/scene0407_01/metrics.json,0.389894347953414,221955,0.8769137691376914,0.05,56178,0.05848911205728003,0.3031793489696304,54,scene0407_01,visible_gt
2.3016254901885986,1.8151907920837402,6.1463634967803955,rgbd_correspondence,1.094054082427286,5.164977727641392,2.3215739727020264,0.019948458299040794,0.016874846071004868,0.04498250596225262,0.18641846061653575,399740,scannet_scene0423_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0423_01_must3r/scene0423_01/metrics.json,0.10310319468244948,284191,0.9713163556311603,0.05,50950,0.0347462712349617,0.6607714608192821,52,scene0423_01,visible_gt
